('ა', 0.9177913927969805), ('ძ', 0.7821742779140017), ('კ', 0.7679118312735963), ('ჰ', 0.7478454902149985), ('პ', 0.7155627178095976), ('ე', 0.6568330694693473), ('ქ', 0.561141650324118), ('ც', 0.5580673929654616), ('ვ', 0.5561867176403071), ('ჭ', 0.5441239729920668), ('ტ', 0.5202755192970459), ('მ', 0.5100874500363055), ('ყ', 0.4883975322625631), ('ჟ', 0.45642338033612007), ('ჯ', 0.44907184540359457), ('ბ', 0.38136877274584824), ('თ', 0.37755564811514275), ('შ', 0.3711753909355848), ('გ', 0.3611268916146142), ('დ', 0.3586819697875848), ('რ', 0.35425968671780017), ('ი', 0.34559783591301907), ('ს', 0.33266827570511626), ('ფ', 0.3322861973280814), ('უ', 0.26337482463337636), ('ღ', 0.25627303095840837), ('ხ', 0.23557969929299793), ('ნ', 0.21663314818915902), ('ლ', 0.19018770285739695), ('წ', 0.15115318290525892), ('ო', 0.11940262107615474), ('ზ', 0.049799323679086016), ('ჩ', 0.0)
('დ', 0.9419555461259169), ('ი', 0.8606107696750737), ('რ', 0.8103747597299017), ('ჯ', 0.7726012563110314), ('თ', 0.7409168088702187), ('გ', 0.6988774489369264), ('ღ', 0.6397132945495776), ('წ', 0.6315865764866448), ('ტ', 0.6290224693557616), ('ლ', 0.5879031288728722), ('ბ', 0.58517000985144), ('ც', 0.5831741781491508), ('ნ', 0.534663371970235), ('ო', 0.5278306173571412), ('ყ', 0.5186377322913822), ('ფ', 0.5164598306356851), ('ხ', 0.5018345083910483), ('ვ', 0.5010247738606877), ('შ', 0.4640064136111015), ('ჭ', 0.4516068049917549), ('მ', 0.44945090325163817), ('ჟ', 0.38969786112966065), ('ე', 0.2882777088446621), ('უ', 0.28477764687881013), ('ზ', 0.2738902028855824), ('ძ', 0.2532387791175532), ('ს', 0.2184087592585885), ('ჩ', 0.20835149700676436), ('პ', 0.20152616891360697), ('ჰ', 0.05563330010548373), ('ქ', 0.012194677546403243), ('კ', 0.0013184312567091627), ('ა', 0.0)
('ჟ', 0.908070907456096), ('ყ', 0.8807360863534627), ('შ', 0.8141632037390765), ('ვ', 0.7945710166560545), ('ფ', 0.7381285813528283), ('მ', 0.7272605977778498), ('ჭ', 0.7258813973833536), ('ე', 0.6607215881232755), ('ტ', 0.6453923033519386), ('ჯ', 0.6170782501319165), ('თ', 0.589771773761383), ('ც', 0.586371532334494), ('ქ', 0.5814027442913106), ('უ', 0.5724450179265843), ('ი', 0.5666276140460161), ('ძ', 0.5618319414698434), ('ჰ', 0.5323239175201386), ('დ', 0.5253952377100166), ('რ', 0.49344911185679385), ('პ', 0.4903541781360188), ('კ', 0.4429709029532871), ('გ', 0.42871302911407516), ('ო', 0.4066997305572567), ('წ', 0.3854877281014695), ('ღ', 0.3700562114770387), ('ბ', 0.35288267820552577), ('ა', 0.2847644404761004), ('ლ', 0.282368401778332), ('ნ', 0.26324822105137835), ('ხ', 0.2603837104574176), ('ზ', 0.11749825619446475), ('ს', 0.10067037242688892), ('ჩ', 0.0)
('ო', 0.9338470353533446), ('წ', 0.8675857664428939), ('ი', 0.7278900289620442), ('ლ', 0.680165538719969), ('დ', 0.678344956553449), ('ღ', 0.676254131822452), ('თ', 0.6628537449528666), ('რ', 0.6400689862523677), ('ფ', 0.6400365596913524), ('შ', 0.5743607963876778), ('ჯ', 0.5667196158696376), ('გ', 0.5267380188896125), ('ტ', 0.5196748165000955), ('უ', 0.5045857165282016), ('ყ', 0.5012205987653523), ('ნ', 0.4774763737913694), ('ჟ', 0.4673197952094149), ('ვ', 0.44245468816253064), ('ხ', 0.4398537284350754), ('მ', 0.43151829055386637), ('ც', 0.4223384661255697), ('ბ', 0.4202149802906213), ('ჭ', 0.3999956121782502), ('ზ', 0.3881450214667639), ('ჩ', 0.3173249062886232), ('ე', 0.2838087029545583), ('ძ', 0.21643977393344382), ('პ', 0.17483624931660513), ('ქ', 0.15680356798815343), ('ს', 0.1538401824890363), ('ჰ', 0.10630856992292448), ('კ', 0.06268244017818991), ('ა', 0.0)
('ბ', 0.9441512118335716), ('გ', 0.8292550053179234), ('ხ', 0.7310130844395948), ('ჯ', 0.7062842063463239), ('ნ', 0.7046275254591203), ('ც', 0.6870781447708814), ('რ', 0.657504367270689), ('დ', 0.6551463852401848), ('ს', 0.6180154122833124), ('ი', 0.5500513689737421), ('ტ', 0.5414318508302975), ('თ', 0.5200227663426291), ('ჭ', 0.48699277627467374), ('ვ', 0.46731844731526573), ('ყ', 0.4352409611121987), ('ღ', 0.42912671479174946), ('მ', 0.415785909080427), ('ჩ', 0.4027100269130114), ('ზ', 0.3827544650496896), ('წ', 0.37859548024470535), ('ლ', 0.37636709315458716), ('ძ', 0.34958906836718306), ('პ', 0.3374897700204367), ('ფ', 0.3058451863166243), ('ე', 0.294748916807108), ('ჟ', 0.2890930581891522), ('შ', 0.287233934078298), ('ო', 0.24953067310353894), ('ა', 0.19734500960800183), ('ჰ', 0.14454452299467813), ('უ', 0.10419473600588136), ('კ', 0.09748303174975204), ('ქ', 0.0)
('რ', 0.9327084366772205), ('ჯ', 0.7756722176932167), ('დ', 0.7560265862420419), ('ი', 0.7516496152922356), ('გ', 0.6555119575825205), ('ბ', 0.6484753988177372), ('ტ', 0.6438631299261393), ('ც', 0.6099497657146717), ('თ', 0.5676706697176883), ('წ', 0.5388066483357227), ('ღ', 0.5026510157332778), ('ვ', 0.4988696922735436), ('ყ', 0.4943707193812218), ('ნ', 0.49009210811327497), ('ლ', 0.4870133935155223), ('ხ', 0.48599672869172605), ('ფ', 0.44864052942449983), ('ჭ', 0.439090504937266), ('ო', 0.39024824582764384), ('შ', 0.3591022483599329), ('მ', 0.35222147259578074), ('ზ', 0.35004454274028063), ('ჟ', 0.329241987395561), ('ე', 0.30676440438111363), ('ს', 0.2941753461601808), ('პ', 0.2791952591829091), ('უ', 0.2734041198913807), ('ძ', 0.2581677024866448), ('ჩ', 0.16222453209449472), ('ჰ', 0.07364526776671587), ('კ', 0.031460128098736995), ('ა', 0.016059901713145197), ('ქ', 0.0)
('ძ', 0.9742689135600963), ('ე', 0.761774468532415), ('ჰ', 0.7383890490833738), ('ა', 0.7325471855466118), ('კ', 0.7310356366461014), ('პ', 0.7284814093415998), ('ვ', 0.6837352333211569), ('ტ', 0.6692533683012276), ('ც', 0.6484339496968456), ('მ', 0.648372313079377), ('ჭ', 0.6439001651428479), ('ყ', 0.6364884087585507), ('ქ', 0.6248904403130005), ('ჟ', 0.6019325732897831), ('ჯ', 0.5625769952608368), ('შ', 0.5056063375249639), ('თ', 0.5010096867532235), ('დ', 0.46425301298728916), ('ი', 0.4571982981039471), ('რ', 0.45402464151838895), ('ფ', 0.44214917079040583), ('გ', 0.4412270308721149), ('ბ', 0.43229128553911345), ('ღ', 0.35856942475779796), ('უ', 0.3431325996709136), ('ს', 0.2922814342093971), ('ხ', 0.27752759715423125), ('ლ', 0.2717776414866774), ('ნ', 0.26199059937582214), ('წ', 0.242293501034472), ('ო', 0.21561897680283648), ('ზ', 0.06350621915087784), ('ჩ', 0.0)
('ე', 0.9342017633259254), ('პ', 0.8121999753524227), ('ჰ', 0.7666152269597378), ('კ', 0.7642447072232014), ('ძ', 0.7546818676931762), ('ვ', 0.7407772504440885), ('ქ', 0.6949402457122246), ('ტ', 0.6873213238512195), ('ყ', 0.6774857012274869), ('ჭ', 0.6385037718761329), ('ც', 0.6349916997891277), ('ჟ', 0.6103521648578294), ('ა', 0.5995544171257108), ('ჯ', 0.5922032511702161), ('მ', 0.562910144883025), ('ფ', 0.5393384921962753), ('შ', 0.5365248673208872), ('უ', 0.5280332382842914), ('ი', 0.5207687113055501), ('რ', 0.5167216303447618), ('დ', 0.4831952794203145), ('თ', 0.4779087579371044), ('ბ', 0.4249491071879452), ('გ', 0.4111596556019197), ('ღ', 0.35949360327672897), ('წ', 0.3147272121637632), ('ლ', 0.31318776617953614), ('ო', 0.2789018136962016), ('ს', 0.2763876654433065), ('ხ', 0.25447889132041057), ('ნ', 0.24694192944550764), ('ზ', 0.16531364474138543), ('ჩ', 0.0)
('ნ', 0.9375840722807385), ('ხ', 0.920452710255957), ('გ', 0.8321252578985856), ('ბ', 0.775386632767547), ('ჩ', 0.6695803058860339), ('დ', 0.656465347726962), ('ჯ', 0.6430592662244279), ('რ', 0.598942611463924), ('ც', 0.5870645238440844), ('ს', 0.5651973283834401), ('თ', 0.5580628409119657), ('ი', 0.5499616146668762), ('ზ', 0.49463894107245254), ('ჭ', 0.4735932612034688), ('წ', 0.47333325358821743), ('ღ', 0.46789334953923567), ('ტ', 0.45892854124426596), ('მ', 0.4436852129995058), ('ვ', 0.42943884108240016), ('ყ', 0.42800763966644384), ('ლ', 0.41902855006041717), ('ო', 0.3770267822545569), ('ფ', 0.36028588946198725), ('შ', 0.3505529992323657), ('ჟ', 0.3206969411108086), ('ძ', 0.2744058726720603), ('პ', 0.24166031662237764), ('ე', 0.23610923429196484), ('უ', 0.1488425816993496), ('ა', 0.12210044935921727), ('ჰ', 0.1067383752150336), ('კ', 0.04412606729059931), ('ქ', 0.0)
('დ', 0.9385327295908986), ('ი', 0.8622767418486763), ('რ', 0.808969363035528), ('ჯ', 0.7576353509281321), ('თ', 0.7449397831155745), ('გ', 0.6948493544595381), ('ღ', 0.6585635210999461), ('წ', 0.6448482229907291), ('ტ', 0.6288384998842873), ('ლ', 0.6072341778363715), ('ბ', 0.5787428437390294), ('ც', 0.5738815209218805), ('ო', 0.5406266827308401), ('ნ', 0.5334870476027476), ('ფ', 0.5148383310464575), ('ყ', 0.5111534631354109), ('ხ', 0.4999315151824191), ('ვ', 0.49284870801829195), ('შ', 0.4624960056529498), ('მ', 0.4453279386993071), ('ჭ', 0.4432360167373508), ('ჟ', 0.38706784238447955), ('უ', 0.28601953258253887), ('ე', 0.28338433645056116), ('ზ', 0.2717524062104332), ('ძ', 0.2504239276941277), ('ს', 0.2156071746217395), ('ჩ', 0.2109232033499936), ('პ', 0.1963955774401086), ('ჰ', 0.05219544472280779), ('ქ', 0.012605555875209618), ('კ', 0.00031322000945921413), ('ა', 0.0)
