('გ', 0.9217332940777809), ('ჯ', 0.7412793916135187), ('ბ', 0.7346709323490139), ('დ', 0.7296112825115348), ('ნ', 0.7209857789833496), ('ხ', 0.718356075750967), ('ც', 0.6807703102068664), ('თ', 0.6492284469158125), ('რ', 0.6272769053972731), ('ი', 0.5993439638760107), ('ჭ', 0.5555895190910838), ('ტ', 0.547253103380513), ('მ', 0.5364628435485268), ('ვ', 0.5096781239995734), ('ყ', 0.5080350851436322), ('ღ', 0.468900315815613), ('წ', 0.43177193835639693), ('ს', 0.40742294057630835), ('შ', 0.40497462829189224), ('ფ', 0.3947883542604733), ('ჟ', 0.3858420036589041), ('ჩ', 0.3787482631859108), ('ლ', 0.37156015973902745), ('ო', 0.3383370070715982), ('ძ', 0.32103618811914236), ('ზ', 0.28332094666349195), ('ე', 0.268626706005767), ('პ', 0.24631889672632346), ('უ', 0.12261925593899381), ('ჰ', 0.11184503783006094), ('ა', 0.10311275677278298), ('კ', 0.03621040204655379), ('ქ', 0.0)
('ი', 0.929144300044576), ('დ', 0.8695636175966961), ('რ', 0.7902017225937071), ('თ', 0.7493782708941186), ('ჯ', 0.744930673091267), ('წ', 0.7074017561348798), ('ტ', 0.6350015466610047), ('ღ', 0.634817465009833), ('გ', 0.6299563488447175), ('ფ', 0.6296496337915665), ('ო', 0.6282217348621745), ('ლ', 0.5963384122567711), ('ყ', 0.567371627028985), ('ც', 0.5610401335335452), ('შ', 0.5466150405914738), ('ვ', 0.538544458776593), ('ბ', 0.5164664076769262), ('ნ', 0.48603725399928543), ('ჭ', 0.48031828207945615), ('მ', 0.46917438935824507), ('ჟ', 0.45817112498153845), ('ხ', 0.4522101821761314), ('უ', 0.40486530666408405), ('ე', 0.32592097760702343), ('ზ', 0.2935326421204336), ('ძ', 0.25831761653472807), ('პ', 0.2192118229584441), ('ჩ', 0.19148808403844741), ('ს', 0.16918591089373125), ('ჰ', 0.10043905174244028), ('ქ', 0.08551417684507845), ('კ', 0.04258572425537466), ('ა', 0.0)
('ყ', 0.9999999999999997), ('ვ', 0.8452060842226081), ('ჟ', 0.8262994974708757), ('შ', 0.7588274194326851), ('ჭ', 0.7552799626429014), ('მ', 0.7329626621014245), ('ტ', 0.7089044704338796), ('ფ', 0.7028553548043286), ('ჯ', 0.6999000817890046), ('ც', 0.6529540513432293), ('ე', 0.6453678536957907), ('თ', 0.6234109723147412), ('ი', 0.6129177197176836), ('დ', 0.5814312400443596), ('ძ', 0.5624448072403445), ('რ', 0.5544438056834473), ('უ', 0.5019258386765382), ('პ', 0.4914962685803097), ('გ', 0.4877419759267295), ('ქ', 0.4765907662871799), ('ჰ', 0.4732499768561591), ('ბ', 0.4128744263208889), ('წ', 0.391687538376959), ('ღ', 0.38818730978184823), ('კ', 0.3868319728553955), ('ო', 0.38359997188139483), ('ნ', 0.2990074491347644), ('ხ', 0.2983079277829448), ('ლ', 0.29303498085214796), ('ა', 0.2587472501274196), ('ს', 0.12850955085695082), ('ზ', 0.12402830342804771), ('ჩ', 0.0)
('ვ', 0.9505159597151176), ('ჭ', 0.8471898775162461), ('ყ', 0.8146595214475314), ('ც', 0.7778339558344566), ('ჯ', 0.7305417347798973), ('ტ', 0.7247779110426884), ('მ', 0.6820469592414233), ('ე', 0.6807229578560183), ('ჟ', 0.6799722692927014), ('ფ', 0.6211880519617754), ('შ', 0.6138556636583944), ('ძ', 0.6127869412053719), ('ი', 0.5955222209543374), ('თ', 0.5864979349543287), ('დ', 0.5845165490506068), ('პ', 0.5833135189976468), ('რ', 0.5628533207592168), ('ჰ', 0.5284490026114947), ('გ', 0.5193469377746666), ('ბ', 0.47026507842738663), ('კ', 0.43601680822917765), ('ქ', 0.4266605361144681), ('უ', 0.42281279537323624), ('ა', 0.3472462315138768), ('ღ', 0.34592326389246153), ('წ', 0.3354432595277749), ('ხ', 0.31906017441249235), ('ნ', 0.3151579820180874), ('ო', 0.29137985150298096), ('ლ', 0.258553773656645), ('ს', 0.2133138276528258), ('ზ', 0.11687542346217894), ('ჩ', 0.0)
('ა', 0.9426468810840447), ('ძ', 0.7338704643801761), ('პ', 0.6737700317823436), ('კ', 0.6626306985968942), ('ჰ', 0.6292302145504478), ('ე', 0.5834631901765199), ('ც', 0.5491824530223), ('ტ', 0.50234953685403), ('ვ', 0.49895804344813366), ('ჭ', 0.4879788088054161), ('მ', 0.4540988382904989), ('ქ', 0.4427525647586039), ('ჯ', 0.43368909240707854), ('ყ', 0.4261167061794585), ('ბ', 0.40548511605700954), ('ს', 0.3791015267047776), ('ჟ', 0.3744794339064653), ('გ', 0.3688369244932064), ('თ', 0.35135184452660784), ('რ', 0.34941302482334813), ('დ', 0.34874090064250063), ('ი', 0.32303508948255466), ('შ', 0.2957965602483863), ('ფ', 0.2610880845094825), ('ღ', 0.2513161512828683), ('ხ', 0.24533062593716481), ('ნ', 0.22341268446715656), ('ლ', 0.18711876089856772), ('უ', 0.18055790517968506), ('წ', 0.12272953253505159), ('ო', 0.07336697078574306), ('ზ', 0.03517821140699262), ('ჩ', 0.0)
('რ', 0.9701368165077278), ('ი', 0.7968576711126105), ('დ', 0.7587764908736889), ('ჯ', 0.7486910291660099), ('ტ', 0.66442174784478), ('გ', 0.6111833903599682), ('წ', 0.5923754782517194), ('თ', 0.5861019179154862), ('ბ', 0.5824989335967534), ('ც', 0.5749836006223314), ('ღ', 0.5407245490829997), ('ლ', 0.5310615829101344), ('ყ', 0.509611291781009), ('ვ', 0.5024010236179529), ('ფ', 0.49335290863091963), ('ო', 0.4484943840259634), ('ნ', 0.44627994161943096), ('ხ', 0.436796258014961), ('ჭ', 0.42819520732974814), ('შ', 0.39478976930669085), ('ჟ', 0.3565831279929492), ('მ', 0.35430927700617487), ('უ', 0.331312594908437), ('ზ', 0.3279178788113416), ('ე', 0.31675785860303496), ('პ', 0.26760411983557775), ('ძ', 0.25192203361811705), ('ს', 0.23143250484474975), ('ჩ', 0.12558719350939496), ('ჰ', 0.07608879998289853), ('კ', 0.03812522190493173), ('ქ', 0.029880352340436067), ('ა', 0.0)
('დ', 0.95714676240578), ('ი', 0.8070181093055281), ('ჯ', 0.7770858433091283), ('თ', 0.7621140090137104), ('რ', 0.7583455835486178), ('გ', 0.7485909313926113), ('ღ', 0.6257764677788846), ('ბ', 0.6102804394230597), ('ტ', 0.6059565914616873), ('წ', 0.6021785733263748), ('ც', 0.601350616892792), ('ნ', 0.5852803526725717), ('ლ', 0.5560644000175685), ('ხ', 0.549583683941737), ('ყ', 0.518459783570909), ('ო', 0.5086646323787307), ('ვ', 0.502895411109529), ('ფ', 0.501711351340389), ('მ', 0.4841761525834102), ('ჭ', 0.4741494711946139), ('შ', 0.46949848182818155), ('ჟ', 0.39522634467528595), ('ე', 0.2796837343824793), ('ზ', 0.2718146553756148), ('ძ', 0.26373596338463334), ('ჩ', 0.2581524487449045), ('უ', 0.24956497998121796), ('ს', 0.24711418354855574), ('პ', 0.19713585000980072), ('ჰ', 0.06161476485598616), ('ა', 0.016839154174807414), ('ქ', 0.006011440986002814), ('კ', 0.0)
('ე', 0.9762533997363538), ('ჰ', 0.8022585715706213), ('ძ', 0.7770381359502295), ('პ', 0.7751394886714623), ('კ', 0.7728256109403907), ('ვ', 0.7573552105028711), ('ქ', 0.7449453915799781), ('ყ', 0.7038787719505188), ('ტ', 0.6716421409787363), ('ჭ', 0.6618330200296325), ('ჟ', 0.6554581929597527), ('ც', 0.6283923057140461), ('მ', 0.6095761914131116), ('ა', 0.6015253201751831), ('ჯ', 0.5862997773903448), ('შ', 0.576637912030993), ('ფ', 0.55617667353053), ('უ', 0.5283619865009119), ('ი', 0.5120306476830518), ('თ', 0.49274851070167835), ('რ', 0.4916904330676075), ('დ', 0.47907328390727966), ('გ', 0.407713322474593), ('ბ', 0.4068483012709635), ('ღ', 0.3555825797018357), ('წ', 0.3073549532227907), ('ლ', 0.2987742826106661), ('ო', 0.2858039750183906), ('ს', 0.2522445092478468), ('ხ', 0.2502123518728623), ('ნ', 0.24451151987446307), ('ზ', 0.14307518357788385), ('ჩ', 0.0)
('ს', 0.9639565691068905), ('ბ', 0.7141774985057101), ('ხ', 0.6255879104730944), ('ნ', 0.5838047219078013), ('გ', 0.579290222518595), ('ც', 0.5419533238378473), ('ჯ', 0.48627362479435043), ('ჩ', 0.4680159858840871), ('რ', 0.4579097731365107), ('დ', 0.4300770249574264), ('ზ', 0.42693993050033996), ('ჭ', 0.38583733338490867), ('ტ', 0.3739055629632806), ('პ', 0.36718644834567615), ('ი', 0.35513521830899486), ('ვ', 0.34750196409117073), ('თ', 0.3237580259772189), ('ძ', 0.31656043843614246), ('ა', 0.3005589798952816), ('ყ', 0.290782086911355), ('მ', 0.28061829472217936), ('ღ', 0.26277422721140054), ('ე', 0.24935366608582565), ('ლ', 0.24389190213663203), ('წ', 0.2306737439659149), ('ჰ', 0.18480338974531496), ('ფ', 0.17877608516916632), ('ჟ', 0.1697510445583117), ('კ', 0.15545828681051754), ('შ', 0.14768242881005278), ('ო', 0.1146160763219427), ('უ', 0.04138702414273143), ('ქ', 0.0)
('დ', 0.95714676240578), ('ი', 0.8070181093055281), ('ჯ', 0.7770858433091283), ('თ', 0.7621140090137104), ('რ', 0.7583455835486178), ('გ', 0.7485909313926113), ('ღ', 0.6257764677788846), ('ბ', 0.6102804394230597), ('ტ', 0.6059565914616873), ('წ', 0.6021785733263748), ('ც', 0.601350616892792), ('ნ', 0.5852803526725717), ('ლ', 0.5560644000175685), ('ხ', 0.549583683941737), ('ყ', 0.518459783570909), ('ო', 0.5086646323787307), ('ვ', 0.502895411109529), ('ფ', 0.501711351340389), ('მ', 0.4841761525834102), ('ჭ', 0.4741494711946139), ('შ', 0.46949848182818155), ('ჟ', 0.39522634467528595), ('ე', 0.2796837343824793), ('ზ', 0.2718146553756148), ('ძ', 0.26373596338463334), ('ჩ', 0.2581524487449045), ('უ', 0.24956497998121796), ('ს', 0.24711418354855574), ('პ', 0.19713585000980072), ('ჰ', 0.06161476485598616), ('ა', 0.016839154174807414), ('ქ', 0.006011440986002814), ('კ', 0.0)
('ა', 0.9669626129866591), ('ძ', 0.7733762777116936), ('კ', 0.7511025284137003), ('პ', 0.7161353603861148), ('ჰ', 0.7116181734257748), ('ე', 0.6462986376341052), ('ც', 0.5552454539790419), ('ვ', 0.5402539483401998), ('ქ', 0.5353490193023), ('ტ', 0.5269436238511445), ('ჭ', 0.5208468134859952), ('მ', 0.48760773589856854), ('ყ', 0.47150073561693506), ('ჯ', 0.44875904584240056), ('ჟ', 0.4319436316443299), ('ბ', 0.3919630842151589), ('თ', 0.3736297011914761), ('რ', 0.36439666889198985), ('გ', 0.3643871988124229), ('დ', 0.36236611430279553), ('შ', 0.35062199939170924), ('ი', 0.34886927885791874), ('ს', 0.34856589549575634), ('ფ', 0.3161111047022028), ('ღ', 0.26850597217537997), ('უ', 0.2525579928043675), ('ხ', 0.2378890289740878), ('ნ', 0.21877374253836301), ('ლ', 0.20651895136621257), ('წ', 0.15444592575216687), ('ო', 0.11595253302973973), ('ზ', 0.05393411928729985), ('ჩ', 0.0)
('ი', 0.929144300044576), ('დ', 0.8695636175966961), ('რ', 0.7902017225937071), ('თ', 0.7493782708941186), ('ჯ', 0.744930673091267), ('წ', 0.7074017561348798), ('ტ', 0.6350015466610047), ('ღ', 0.634817465009833), ('გ', 0.6299563488447175), ('ფ', 0.6296496337915665), ('ო', 0.6282217348621745), ('ლ', 0.5963384122567711), ('ყ', 0.567371627028985), ('ც', 0.5610401335335452), ('შ', 0.5466150405914738), ('ვ', 0.538544458776593), ('ბ', 0.5164664076769262), ('ნ', 0.48603725399928543), ('ჭ', 0.48031828207945615), ('მ', 0.46917438935824507), ('ჟ', 0.45817112498153845), ('ხ', 0.4522101821761314), ('უ', 0.40486530666408405), ('ე', 0.32592097760702343), ('ზ', 0.2935326421204336), ('ძ', 0.25831761653472807), ('პ', 0.2192118229584441), ('ჩ', 0.19148808403844741), ('ს', 0.16918591089373125), ('ჰ', 0.10043905174244028), ('ქ', 0.08551417684507845), ('კ', 0.04258572425537466), ('ა', 0.0)
('ყ', 0.9999999999999997), ('ვ', 0.8452060842226081), ('ჟ', 0.8262994974708757), ('შ', 0.7588274194326851), ('ჭ', 0.7552799626429014), ('მ', 0.7329626621014245), ('ტ', 0.7089044704338796), ('ფ', 0.7028553548043286), ('ჯ', 0.6999000817890046), ('ც', 0.6529540513432293), ('ე', 0.6453678536957907), ('თ', 0.6234109723147412), ('ი', 0.6129177197176836), ('დ', 0.5814312400443596), ('ძ', 0.5624448072403445), ('რ', 0.5544438056834473), ('უ', 0.5019258386765382), ('პ', 0.4914962685803097), ('გ', 0.4877419759267295), ('ქ', 0.4765907662871799), ('ჰ', 0.4732499768561591), ('ბ', 0.4128744263208889), ('წ', 0.391687538376959), ('ღ', 0.38818730978184823), ('კ', 0.3868319728553955), ('ო', 0.38359997188139483), ('ნ', 0.2990074491347644), ('ხ', 0.2983079277829448), ('ლ', 0.29303498085214796), ('ა', 0.2587472501274196), ('ს', 0.12850955085695082), ('ზ', 0.12402830342804771), ('ჩ', 0.0)
('ო', 0.9494518099749536), ('წ', 0.858063529041737), ('ი', 0.7210194452458697), ('ლ', 0.6718073429412432), ('ღ', 0.6664080419604493), ('დ', 0.6655314479130523), ('თ', 0.654502204904224), ('ფ', 0.6494491371180964), ('რ', 0.6302518074150901), ('შ', 0.5811140958106874), ('ჯ', 0.5582964473591847), ('უ', 0.5220082237157984), ('ტ', 0.5171007566553059), ('გ', 0.510978550070429), ('ყ', 0.5028665197850132), ('ჟ', 0.47300139518069284), ('ნ', 0.45941645915841334), ('ვ', 0.4432079738260142), ('მ', 0.4295686472170456), ('ხ', 0.42242249543048793), ('ც', 0.41545871937497525), ('ბ', 0.40611591717574613), ('ჭ', 0.3982966421996592), ('ზ', 0.3794959104161242), ('ჩ', 0.30067447293453453), ('ე', 0.2886668659397217), ('ძ', 0.2166466651059218), ('პ', 0.17637431693450856), ('ქ', 0.16827657167735943), ('ს', 0.14140661718556857), ('ჰ', 0.11210020103886564), ('კ', 0.06894878565905138), ('ა', 0.0)
('ბ', 0.9395993576628774), ('გ', 0.8063663862621875), ('ხ', 0.7337846775768546), ('ჯ', 0.7114625268775199), ('ნ', 0.7012912985150617), ('ც', 0.6986662382962843), ('რ', 0.6376934374735683), ('დ', 0.6317453739186556), ('ს', 0.6281523473261423), ('ი', 0.5321905404062002), ('ტ', 0.5201410765351653), ('ჭ', 0.5086310729359742), ('თ', 0.49728983219544987), ('ვ', 0.47977297559234067), ('ყ', 0.44520931870081815), ('მ', 0.4156806942269966), ('ჩ', 0.4084377076759229), ('ზ', 0.40632350397125516), ('ღ', 0.3797032699627323), ('წ', 0.35521520658771377), ('პ', 0.34801831625772417), ('ძ', 0.3441847461484414), ('ლ', 0.3285549346670573), ('ფ', 0.3111604446341616), ('ე', 0.29898686277661046), ('ჟ', 0.29316837965426745), ('შ', 0.2877213543026268), ('ო', 0.22957797083162368), ('ა', 0.18795291010839865), ('ჰ', 0.15517032725535285), ('უ', 0.10762654257907756), ('კ', 0.09852500461303282), ('ქ', 0.0)
('რ', 0.9382235666549238), ('დ', 0.7591617537032376), ('ი', 0.755202704260306), ('ჯ', 0.7335264668454926), ('გ', 0.6646974091322957), ('ბ', 0.652742406224821), ('ტ', 0.6202218690664417), ('წ', 0.5979399118814432), ('ც', 0.5790187260591284), ('თ', 0.5714957384250563), ('ლ', 0.5471635449348154), ('ღ', 0.5464424509363504), ('ნ', 0.5297834329085691), ('ხ', 0.5217558406899074), ('ვ', 0.46988414564323544), ('ყ', 0.4691405235608983), ('ფ', 0.4503156052582771), ('ო', 0.4419364270272169), ('ჭ', 0.4170194977604552), ('ზ', 0.4068737185024769), ('შ', 0.356714212865359), ('მ', 0.3395172184598021), ('ს', 0.32067355946700127), ('ჟ', 0.3192354001121822), ('უ', 0.2881702185785796), ('ე', 0.2854983502412285), ('პ', 0.26120956515966987), ('ძ', 0.24048250499613544), ('ჩ', 0.23040057973718187), ('ჰ', 0.0636279965694242), ('კ', 0.026723826814471163), ('ა', 0.016183913674233996), ('ქ', 0.0)
